"$950,000",47 Stonehaven Crescent,Deakin,house,Sold on 25 Mar 2015,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117054711,https://www.realestate.com.au/sold/in-2600/list-7
"$551,000",2/7 Lane-Poole Place,Yarralumla,townhouse,Sold on 21 Mar 2015,2,1,1,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-119181055,https://www.realestate.com.au/sold/in-2600/list-8
"$1,475,000",31 Turner Place,Yarralumla,house,Sold on 17 Mar 2015,3,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118838419,https://www.realestate.com.au/sold/in-2600/list-8
"$1,710,000",67 Stonehaven Crescent,Deakin,house,Sold on 14 Mar 2015,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-119054063,https://www.realestate.com.au/sold/in-2600/list-8
"$1,070,000",64 Mueller Street,Yarralumla,house,Sold on 14 Mar 2015,4,2,1,http://www.realestate.com.au/sold/property-house-act-yarralumla-119126339,https://www.realestate.com.au/sold/in-2600/list-8
"$881,000",103/25 Macquarie Street,Barton,apartment,Sold on 14 Mar 2015,3,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-119054211,https://www.realestate.com.au/sold/in-2600/list-8
"$651,000",25 Macgregor Street,Deakin,house,Sold on 12 Mar 2015,3,1,2,http://www.realestate.com.au/sold/property-house-act-deakin-118823547,https://www.realestate.com.au/sold/in-2600/list-8
"$899,900",4/30 Blackall Street,Barton,apartment,Sold on 10 Mar 2015,3,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-115958207,https://www.realestate.com.au/sold/in-2600/list-8
"$860,000",37 Kent Street,Deakin,house,Sold on 06 Mar 2015,3,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-119055551,https://www.realestate.com.au/sold/in-2600/list-8
"$965,000",19 Dugan Street,Deakin,house,Sold on 03 Mar 2015,3,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-119119843,https://www.realestate.com.au/sold/in-2600/list-8
"$885,000",2/11 Bentham Street,Yarralumla,townhouse,Sold on 28 Feb 2015,3,2,2,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-119020883,https://www.realestate.com.au/sold/in-2600/list-8
"$810,000",16 Beauchamp Street,Deakin,house,Sold on 28 Feb 2015,3,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-119006491,https://www.realestate.com.au/sold/in-2600/list-8
"$1,550,000",9 Turner Place,Yarralumla,house,Sold on 27 Feb 2015,5,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118741487,https://www.realestate.com.au/sold/in-2600/list-8
"$897,000",75 Hopetoun Circuit,Yarralumla,house,Sold on 21 Feb 2015,4,2,3,http://www.realestate.com.au/sold/property-house-act-yarralumla-118888047,https://www.realestate.com.au/sold/in-2600/list-8
"$725,000",13/5 Sydney Avenue,Barton,apartment,Sold on 20 Feb 2015,2,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-116468331,https://www.realestate.com.au/sold/in-2600/list-8
"$685,000",10/9 Bowen Drive,Barton,apartment,Sold on 19 Feb 2015,2,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-118637215,https://www.realestate.com.au/sold/in-2600/list-8
"$585,000",2/11 Bourke Street,Barton,apartment,Sold on 18 Feb 2015,2,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-118924823,https://www.realestate.com.au/sold/in-2600/list-8
"$950,000",19 Lawley Street,Deakin,house,Sold on 16 Feb 2015,4,1,2,http://www.realestate.com.au/sold/property-house-act-deakin-119080207,https://www.realestate.com.au/sold/in-2600/list-8
"$1,670,000",71 National Circuit,Deakin,house,Sold on 14 Feb 2015,4,3,3,http://www.realestate.com.au/sold/property-house-act-deakin-118900647,https://www.realestate.com.au/sold/in-2600/list-8
"$518,000",201/2 Grose Street,Deakin,apartment,Sold on 05 Feb 2015,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-117291439,https://www.realestate.com.au/sold/in-2600/list-8
"$750,000",314/2 Grose Street,Deakin,apartment,Sold on 23 Jan 2015,2,2,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-116480715,https://www.realestate.com.au/sold/in-2600/list-8
"$800,000",10 Hopetoun Circuit,Deakin,house,Sold on 05 Jan 2015,3,2,1,http://www.realestate.com.au/sold/property-house-act-deakin-118127891,https://www.realestate.com.au/sold/in-2600/list-9
"$610,000",142 Strickland Crescent,Deakin,duplex/semi-detached,Sold on 17 Dec 2014,2,1,0,http://www.realestate.com.au/sold/property-duplex+semi-detached-act-deakin-118599603,https://www.realestate.com.au/sold/in-2600/list-9
"$1,915,000",6 Macquarie Street,Barton,house,Sold on 06 Dec 2014,4,3,4,http://www.realestate.com.au/sold/property-house-act-barton-118441959,https://www.realestate.com.au/sold/in-2600/list-9
"$940,000",4 Bedford Street,Deakin,house,Sold on 06 Dec 2014,1,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-118441339,https://www.realestate.com.au/sold/in-2600/list-9
"$787,500",18B Novar Street,Yarralumla,house,Sold on 05 Dec 2014,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118189651,https://www.realestate.com.au/sold/in-2600/list-9
"$1,210,000",42 Weston Street,Yarralumla,house,Sold on 29 Nov 2014,4,2,0,http://www.realestate.com.au/sold/property-house-act-yarralumla-118386943,https://www.realestate.com.au/sold/in-2600/list-9
"$1,060,000",43 Gawler Crescent,Deakin,house,Sold on 29 Nov 2014,4,1,2,http://www.realestate.com.au/sold/property-house-act-deakin-118393323,https://www.realestate.com.au/sold/in-2600/list-9
"$1,100,000",3 Blakely Row,Yarralumla,house,Sold on 15 Nov 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118246719,https://www.realestate.com.au/sold/in-2600/list-9
"$930,000",2/3A Young Street,Barton,house,Sold on 15 Nov 2014,4,2,0,http://www.realestate.com.au/sold/property-house-act-barton-118256031,https://www.realestate.com.au/sold/in-2600/list-9
"$723,500",17 Hopetoun Circuit,Deakin,house,Sold on 15 Nov 2014,4,2,1,http://www.realestate.com.au/sold/property-house-act-deakin-118258259,https://www.realestate.com.au/sold/in-2600/list-9
"$388,000",1/7 Chermside Street,Deakin,unit,Sold on 15 Nov 2014,2,1,1,http://www.realestate.com.au/sold/property-unit-act-deakin-118202279,https://www.realestate.com.au/sold/in-2600/list-9
"$1,615,000",96 Schlich Street,Yarralumla,house,Sold on 13 Nov 2014,6,4,3,http://www.realestate.com.au/sold/property-house-act-yarralumla-117837071,https://www.realestate.com.au/sold/in-2600/list-9
"$1,140,000",25 Mueller Street,Yarralumla,house,Sold on 11 Nov 2014,2,1,0,http://www.realestate.com.au/sold/property-house-act-yarralumla-118262119,https://www.realestate.com.au/sold/in-2600/list-9
"$1,240,000",51 Norman Street,Deakin,house,Sold on 08 Nov 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-118128867,https://www.realestate.com.au/sold/in-2600/list-9
"$1,150,000",49 Macdonnell Street,Yarralumla,house,Sold on 01 Nov 2014,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118126571,https://www.realestate.com.au/sold/in-2600/list-9
"$1,100,000",64 Stonehaven Crescent,Deakin,house,Sold on 01 Nov 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-deakin-118123119,https://www.realestate.com.au/sold/in-2600/list-9
"$1,240,000",5 Bidwill Close,Yarralumla,house,Sold on 31 Oct 2014,5,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-117001111,https://www.realestate.com.au/sold/in-2600/list-9
"$1,361,000",33 Macdonnell,Yarralumla,house,Sold on 25 Oct 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-118015771,https://www.realestate.com.au/sold/in-2600/list-9
"$1,210,000",33 Carrington Street,Deakin,house,Sold on 20 Oct 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-118068815,https://www.realestate.com.au/sold/in-2600/list-9
"$880,000",10 Gormanston Crescent,Deakin,house,Sold on 18 Oct 2014,3,1,3,http://www.realestate.com.au/sold/property-house-act-deakin-117953723,https://www.realestate.com.au/sold/in-2600/list-9
"$825,000",102/2 Grose Street,Deakin,apartment,Sold on 15 Oct 2014,2,2,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-117960895,https://www.realestate.com.au/sold/in-2600/list-10
"$400,000",12/7 Sydney Avenue,Barton,apartment,Sold on 14 Oct 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-117001127,https://www.realestate.com.au/sold/in-2600/list-10
"$916,000",27 Schomburgk Street,Yarralumla,house,Sold on 07 Oct 2014,3,1,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-117910143,https://www.realestate.com.au/sold/in-2600/list-10
"$365,000",8/67 Jervois Street,Deakin,apartment,Sold on 26 Sep 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-117344811,https://www.realestate.com.au/sold/in-2600/list-10
"$685,000",20 Hopetoun Circuit,Deakin,house,Sold on 24 Sep 2014,3,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117606823,https://www.realestate.com.au/sold/in-2600/list-10
"$1,245,000",31 Grey Street,Deakin,house,Sold on 20 Sep 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117728323,https://www.realestate.com.au/sold/in-2600/list-10
"$836,000",81 Hopetoun Circuit,Yarralumla,house,Sold on 20 Sep 2014,4,2,1,http://www.realestate.com.au/sold/property-house-act-yarralumla-117796235,https://www.realestate.com.au/sold/in-2600/list-10
"$1,370,000",14 Clarke Street,Yarralumla,house,Sold on 18 Sep 2014,5,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-117532495,https://www.realestate.com.au/sold/in-2600/list-10
"$891,000",111 Hopetoun Circuit,Yarralumla,house,Sold on 18 Sep 2014,4,2,3,http://www.realestate.com.au/sold/property-house-act-yarralumla-117782491,https://www.realestate.com.au/sold/in-2600/list-10
"$1,260,000",10 Nathan Street,Deakin,house,Sold on 13 Sep 2014,5,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117673407,https://www.realestate.com.au/sold/in-2600/list-10
"$790,000",95 Stonehaven Crescent,Deakin,house,Sold on 10 Sep 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117436103,https://www.realestate.com.au/sold/in-2600/list-10
"$575,000",8/11 Bourke Street,Barton,unit,Sold on 29 Aug 2014,2,1,1,http://www.realestate.com.au/sold/property-unit-act-barton-117680987,https://www.realestate.com.au/sold/in-2600/list-10
"$895,000",3/4 Hooker Street,Yarralumla,townhouse,Sold on 28 Aug 2014,4,3,2,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-116513223,https://www.realestate.com.au/sold/in-2600/list-10
"$1,360,000",20 Hunter Street,Yarralumla,house,Sold on 26 Aug 2014,5,3,0,http://www.realestate.com.au/sold/property-house-act-yarralumla-114893731,https://www.realestate.com.au/sold/in-2600/list-10
"$742,000",43b Mueller Street,Yarralumla,house,Sold on 16 Aug 2014,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-117533691,https://www.realestate.com.au/sold/in-2600/list-10
"$650,000",80/15 Darling Street,Barton,apartment,Sold on 13 Aug 2014,3,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-116785311,https://www.realestate.com.au/sold/in-2600/list-10
"$1,203,000",24 Galway Place,Deakin,house,Sold on 09 Aug 2014,5,3,2,http://www.realestate.com.au/sold/property-house-act-deakin-117655747,https://www.realestate.com.au/sold/in-2600/list-10
"$985,000",11 Guilfoyle Street,Yarralumla,house,Sold on 08 Aug 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-113479267,https://www.realestate.com.au/sold/in-2600/list-10
"$736,000",19 Macartney Crescent,Deakin,house,Sold on 06 Aug 2014,2,1,0,http://www.realestate.com.au/sold/property-house-act-deakin-117440943,https://www.realestate.com.au/sold/in-2600/list-10
"$750,000",316/2 Grose Street,Deakin,apartment,Sold on 28 Jul 2014,2,2,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-117486383,https://www.realestate.com.au/sold/in-2600/list-10
"$890,000",5 Beauchamp Street,Deakin,house,Sold on 26 Jul 2014,3,3,2,http://www.realestate.com.au/sold/property-house-act-deakin-117394003,https://www.realestate.com.au/sold/in-2600/list-11
"$1,975,000",7 Drummond Row,Yarralumla,house,Sold on 07 Jul 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-116670083,https://www.realestate.com.au/sold/in-2600/list-11
"$600,000",17 Norman Street,Deakin,house,Sold on 02 Jul 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-117048280,https://www.realestate.com.au/sold/in-2600/list-11
"$896,000",21 Galway Place,Deakin,house,Sold on 28 Jun 2014,3,2,1,http://www.realestate.com.au/sold/property-house-act-deakin-117094515,https://www.realestate.com.au/sold/in-2600/list-11
"$785,000",206/2 Grose Street,Deakin,apartment,Sold on 16 Jun 2014,2,2,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-117001147,https://www.realestate.com.au/sold/in-2600/list-11
"$1,540,000",60 Banks Street,Yarralumla,house,Sold on 13 Jun 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-116388335,https://www.realestate.com.au/sold/in-2600/list-11
"$425,000",9/5 Burbury Close,Barton,apartment,Sold on 12 Jun 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-115805883,https://www.realestate.com.au/sold/in-2600/list-11
"$960,000",91 Buxton Street,Deakin,house,Sold on 26 May 2014,5,3,1,http://www.realestate.com.au/sold/property-house-act-deakin-116823067,https://www.realestate.com.au/sold/in-2600/list-11
"$525,000",222/2 Grose Street,Deakin,apartment,Sold on 20 May 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-116873959,https://www.realestate.com.au/sold/in-2600/list-11
"$820,000",11 Francis Street,Yarralumla,house,Sold on 12 May 2014,3,1,0,http://www.realestate.com.au/sold/property-house-act-yarralumla-113730551,https://www.realestate.com.au/sold/in-2600/list-11
"$1,205,000",22 Fergusson Crescent,Deakin,house,Sold on 03 May 2014,4,2,0,http://www.realestate.com.au/sold/property-house-act-deakin-116876759,https://www.realestate.com.au/sold/in-2600/list-11
"$825,000",24 Fuller Street,Deakin,house,Sold on 03 May 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-116615471,https://www.realestate.com.au/sold/in-2600/list-11
"$1,625,000",62 National Circuit,Deakin,house,Sold on 23 Apr 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-deakin-115979323,https://www.realestate.com.au/sold/in-2600/list-11
"$855,000",23 Chermside Street,Deakin,house,Sold on 12 Apr 2014,3,1,0,http://www.realestate.com.au/sold/property-house-act-deakin-116388071,https://www.realestate.com.au/sold/in-2600/list-11
"$965,000",33/47 Blackall Street,Barton,apartment,Sold on 11 Apr 2014,3,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-115131079,https://www.realestate.com.au/sold/in-2600/list-11
"$300,000",8/67 Jervois Street,Deakin,apartment,Sold on 09 Apr 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-116116619,https://www.realestate.com.au/sold/in-2600/list-11
"$975,000",94 Strickland Crescent,Deakin,house,Sold on 29 Mar 2014,4,2,3,http://www.realestate.com.au/sold/property-house-act-deakin-116247903,https://www.realestate.com.au/sold/in-2600/list-11
"$559,000",6/11 Bourke Street,Barton,apartment,Sold on 21 Mar 2014,2,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-116126151,https://www.realestate.com.au/sold/in-2600/list-11
"$410,000",29/41 Blackall,Barton,apartment,Sold on 27 Feb 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-115964203,https://www.realestate.com.au/sold/in-2600/list-11
"$410,000",29/41 Blackall Street,Barton,apartment,Sold on 25 Feb 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-115831939,https://www.realestate.com.au/sold/in-2600/list-11
"$1,075,000",21 Musgrave Street,Yarralumla,house,Sold on 24 Feb 2014,3,2,1,http://www.realestate.com.au/sold/property-house-act-yarralumla-115917119,https://www.realestate.com.au/sold/in-2600/list-12
"$510,000",105/2 Grose Street,Deakin,apartment,Sold on 24 Feb 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-115892871,https://www.realestate.com.au/sold/in-2600/list-12
"$510,000",410/2 Grose Street,Deakin,apartment,Sold on 19 Feb 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-115362303,https://www.realestate.com.au/sold/in-2600/list-12
"$1,105,000",20 Dugan Street,Deakin,house,Sold on 15 Feb 2014,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-115857967,https://www.realestate.com.au/sold/in-2600/list-12
"$940,000",11/80 Newdegate,Deakin,house,Sold on 14 Feb 2014,5,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-114655031,https://www.realestate.com.au/sold/in-2600/list-12
"$1,485,000",60 Musgrave Street,Yarralumla,house,Sold on 07 Feb 2014,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-114952343,https://www.realestate.com.au/sold/in-2600/list-12
"$400,000",13/3 Bowen Drive,Barton,apartment,Sold on 31 Jan 2014,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-114322055,https://www.realestate.com.au/sold/in-2600/list-12
"$790,000",19 Macdonnell Street,Yarralumla,townhouse,Sold on 23 Jan 2014,3,2,2,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-115639447,https://www.realestate.com.au/sold/in-2600/list-12
"$1,600,000",37 Guilfoyle Street,Yarralumla,house,Sold on 13 Jan 2014,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-115145523,https://www.realestate.com.au/sold/in-2600/list-12
"$275,000",7/47 Hampton Circuit,Yarralumla,unit,Sold on 13 Jan 2014,1,1,1,http://www.realestate.com.au/sold/property-unit-act-yarralumla-115426719,https://www.realestate.com.au/sold/in-2600/list-12
"$785,000",118/2 Grose Street,Deakin,apartment,Sold on 20 Dec 2013,2,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-115641279,https://www.realestate.com.au/sold/in-2600/list-12
"$740,000",221/2 Grose Street,Deakin,apartment,Sold on 19 Dec 2013,2,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-115133051,https://www.realestate.com.au/sold/in-2600/list-12
"$805,000",20 Lawley Place,Deakin,house,Sold on 07 Dec 2013,4,2,0,http://www.realestate.com.au/sold/property-house-act-deakin-115427895,https://www.realestate.com.au/sold/in-2600/list-12
"$938,000",6 Bailey Place,Yarralumla,house,Sold on 05 Dec 2013,3,2,0,http://www.realestate.com.au/sold/property-house-act-yarralumla-115082387,https://www.realestate.com.au/sold/in-2600/list-12
"$369,000",4/7 Chermside Street,Deakin,unit,Sold on 28 Nov 2013,2,1,1,http://www.realestate.com.au/sold/property-unit-act-deakin-115031795,https://www.realestate.com.au/sold/in-2600/list-12
"$839,900",10/30 Blackall Street,Barton,apartment,Sold on 27 Nov 2013,3,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-115341327,https://www.realestate.com.au/sold/in-2600/list-12
"$960,000",7/80 Newdegate Street,Deakin,townhouse,Sold on 18 Nov 2013,4,2,2,http://www.realestate.com.au/sold/property-townhouse-act-deakin-114018791,https://www.realestate.com.au/sold/in-2600/list-12
"$765,000",87 Stonehaven Crescent,Deakin,house,Sold on 18 Nov 2013,3,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-115205023,https://www.realestate.com.au/sold/in-2600/list-12
"$895,000",7/4 Hooker Street,Yarralumla,townhouse,Sold on 13 Nov 2013,3,5,2,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-114831835,https://www.realestate.com.au/sold/in-2600/list-12
"$875,000",10 Carmichael Street,Deakin,house,Sold on 11 Nov 2013,3,3,3,http://www.realestate.com.au/sold/property-house-act-deakin-113963943,https://www.realestate.com.au/sold/in-2600/list-12
"$1,000,000",33/41 Blackall Street,Barton,apartment,Sold on 24 Oct 2013,3,3,2,http://www.realestate.com.au/sold/property-apartment-act-barton-114874795,https://www.realestate.com.au/sold/in-2600/list-13
"$1,000",37 Nathan Street,Deakin,house,Sold on 22 Oct 2013,4,2,2,http://www.realestate.com.au/sold/property-house-act-deakin-114902847,https://www.realestate.com.au/sold/in-2600/list-13
"$1,000",70 Banks Street,Yarralumla,house,Sold on 19 Oct 2013,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-114902843,https://www.realestate.com.au/sold/in-2600/list-13
"$1,620,000",21 Bailey Place,Yarralumla,house,Sold on 11 Oct 2013,4,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-113485255,https://www.realestate.com.au/sold/in-2600/list-13
"$785,000",81 Stonehaven Crescent,Deakin,house,Sold on 28 Sep 2013,3,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-114930931,https://www.realestate.com.au/sold/in-2600/list-13
"$430,000",4/47 Blackall Street,Barton,apartment,Sold on 27 Sep 2013,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-114700139,https://www.realestate.com.au/sold/in-2600/list-13
"$880,000",38B Musgrave St,Yarralumla,house,Sold on 11 Sep 2013,4,3,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-113866499,https://www.realestate.com.au/sold/in-2600/list-13
"$84,000",1/19 Schomburgk Street,Yarralumla,house,Sold on 06 Aug 2013,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-114195159,https://www.realestate.com.au/sold/in-2600/list-13
"$785,000",417/2 Grose Street,Deakin,apartment,Sold on 01 Aug 2013,2,2,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-112601371,https://www.realestate.com.au/sold/in-2600/list-13
"$820,000",10 Turner Place,Yarralumla,house,Sold on 24 Jul 2013,3,1,3,http://www.realestate.com.au/sold/property-house-act-yarralumla-113477671,https://www.realestate.com.au/sold/in-2600/list-13
"$1,320,000",29 Turner Place,Yarralumla,house,Sold on 23 Jul 2013,3,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-113641467,https://www.realestate.com.au/sold/in-2600/list-13
"$580,000","Level 6 54,3 Burbury Close",Barton,apartment,Sold on 23 Jul 2013,2,1,2,http://www.realestate.com.au/sold/property-apartment-act-barton-114042307,https://www.realestate.com.au/sold/in-2600/list-13
"$940,000",24 Bentham Street,Yarralumla,house,Sold on 14 Jun 2013,4,1,1,http://www.realestate.com.au/sold/property-house-act-yarralumla-113718787,https://www.realestate.com.au/sold/in-2600/list-13
"$440,000",24/7 Sydney Avenue,Barton,apartment,Sold on 14 Jun 2013,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-113094207,https://www.realestate.com.au/sold/in-2600/list-13
"$580,000",7/11-15  Bourke Street,Barton,apartment,Sold on 04 Jun 2013,2,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-112838643,https://www.realestate.com.au/sold/in-2600/list-13
"$975,000",8/80 Newdegate Street,Deakin,townhouse,Sold on 03 Jun 2013,5,2,2,http://www.realestate.com.au/sold/property-townhouse-act-deakin-113526863,https://www.realestate.com.au/sold/in-2600/list-13
"$470,000",16/1 Sydney Avenue,Barton,apartment,Sold on 27 May 2013,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-113518899,https://www.realestate.com.au/sold/in-2600/list-13
"$735,000",10 Le Hunte Street,Deakin,house,Sold on 24 May 2013,3,1,0,http://www.realestate.com.au/sold/property-house-act-deakin-113726231,https://www.realestate.com.au/sold/in-2600/list-13
"$950,000",23/6 Grose Street,Deakin,townhouse,Sold on 17 May 2013,4,2,2,http://www.realestate.com.au/sold/property-townhouse-act-deakin-113238319,https://www.realestate.com.au/sold/in-2600/list-13
"$467,500",15/1 Sydney Avenue,Barton,apartment,Sold on 14 May 2013,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-112524931,https://www.realestate.com.au/sold/in-2600/list-13
"$725,000",9 Carrington Street,Deakin,house,Sold on 07 May 2013,0,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-113549863,https://www.realestate.com.au/sold/in-2600/list-14
"$770,000",24/1 Sydney Avenue,Barton,apartment,Sold on 06 May 2013,2,2,2,http://www.realestate.com.au/sold/property-apartment-act-barton-113327503,https://www.realestate.com.au/sold/in-2600/list-14
"$850,000",25 Bailey Place,Yarralumla,house,Sold on 04 May 2013,3,2,1,http://www.realestate.com.au/sold/property-house-act-yarralumla-113522363,https://www.realestate.com.au/sold/in-2600/list-14
"$790,000",14 Carrington Street,Deakin,house,Sold on 04 May 2013,3,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-113549551,https://www.realestate.com.au/sold/in-2600/list-14
"$730,000",51 Macgillivray Street,Yarralumla,house,Sold on 04 May 2013,4,1,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-113512175,https://www.realestate.com.au/sold/in-2600/list-14
"$395,000",39/47 Blackall Street,Barton,apartment,Sold on 06 Apr 2013,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-112838247,https://www.realestate.com.au/sold/in-2600/list-14
"$1,510,000",91 Stonehaven Crescent,Deakin,house,Sold on 14 Jan 2013,4,3,7,http://www.realestate.com.au/sold/property-house-act-deakin-112077043,https://www.realestate.com.au/sold/in-2600/list-14
"$1,380,000",14/9 Bowen Drive,Barton,unit,Sold on 10 Jan 2013,3,3,2,http://www.realestate.com.au/sold/property-unit-act-barton-111856559,https://www.realestate.com.au/sold/in-2600/list-14
"$590,000",11B Carrington Street,Deakin,house,Sold on 10 Dec 2012,3,2,1,http://www.realestate.com.au/sold/property-house-act-deakin-110660341,https://www.realestate.com.au/sold/in-2600/list-14
"$735,000",52 Newdegate Street,Deakin,house,Sold on 08 Dec 2012,3,1,1,http://www.realestate.com.au/sold/property-house-act-deakin-112296491,https://www.realestate.com.au/sold/in-2600/list-14
"$335,000",3/67 Jervois Street,Deakin,apartment,Sold on 03 Oct 2012,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-deakin-111570007,https://www.realestate.com.au/sold/in-2600/list-14
"$900,000",5/5 Kintore Crescent,Yarralumla,townhouse,Sold on 20 Sep 2012,3,2,2,http://www.realestate.com.au/sold/property-townhouse-act-yarralumla-111106071,https://www.realestate.com.au/sold/in-2600/list-14
"$818,000",48 Stonehaven Crescent,Deakin,house,Sold on 17 Sep 2012,3,1,2,http://www.realestate.com.au/sold/property-house-act-deakin-111330203,https://www.realestate.com.au/sold/in-2600/list-14
"$1,550,000",8 Cambage Street,Yarralumla,house,Sold on 10 Sep 2012,4,2,2,http://www.realestate.com.au/sold/property-house-act-yarralumla-111080959,https://www.realestate.com.au/sold/in-2600/list-14
"$462,500",36/5 Burbury Close,Barton,apartment,Sold on 10 Sep 2012,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-111140759,https://www.realestate.com.au/sold/in-2600/list-14
"$720,000",35  Kent Street,Deakin,house,Sold on 30 Aug 2012,4,2,5,http://www.realestate.com.au/sold/property-house-act-deakin-110908831,https://www.realestate.com.au/sold/in-2600/list-14
"$389,999",66/17 Darling Street,Barton,apartment,Sold on 25 Aug 2012,1,1,1,http://www.realestate.com.au/sold/property-apartment-act-barton-110203541,https://www.realestate.com.au/sold/in-2600/list-14
"$610,000",41 Nathan Street,Deakin,house,Sold on 24 Aug 2012,3,1,2,http://www.realestate.com.au/sold/property-house-act-deakin-109794881,https://www.realestate.com.au/sold/in-2600/list-14
"$830,000",17/11 Sydney Avenue,Barton,apartment,Sold on 10 Aug 2012,3,3,2,http://www.realestate.com.au/sold/property-apartment-act-barton-107541191,https://www.realestate.com.au/sold/in-2600/list-14
